-1.2038124	1.2121485	1.1953408	-1.2135892	-1.1993003	1.2278733	1.2898258
-1.2287118	1.3119307	1.3108795	-1.2650987	-1.2220803	1.2889028	1.2792301
-0.34001455	0.32611957	0.32533893	-0.40892223	-0.37311438	0.35149625	0.38728264
-0.27519277	0.23985106	0.30101377	-0.30088618	-0.23436485	0.2245189	0.2256898
0.18214835	-0.16706559	-0.20508991	0.19105369	0.15767053	-0.20467097	-0.22268425
-0.44325653	0.47206718	0.45268902	-0.39092138	-0.39257625	0.44194585	0.39207047
1.5418621	-1.5853363	-1.5611191	1.5711888	1.4718962	-1.4966534	-1.5259972
-0.03212591	0.05991268	0.027251234	-0.0071697133	0.015462662	0.028846009	0.011065022
-0.9824394	0.9325179	0.9845721	-0.9443077	-0.9588094	0.9612641	0.9590001
-1.5396068	1.6206608	1.5683931	-1.5631933	-1.5237347	1.4870496	1.5495152
0.64246947	-0.7134475	-0.705367	0.6516589	0.6443461	-0.6823035	-0.6526347
-0.12351875	0.12678581	0.14728239	-0.13239022	-0.14375447	0.1273216	0.09953178
1.0638071	-1.152846	-1.1283973	1.1089208	1.0362221	-1.0336577	-1.0964849
0.8834397	-0.8924156	-0.8379085	0.8392004	0.86863905	-0.8017475	-0.8964844
-1.5478141	1.476051	1.4989033	-1.5694082	-1.4671974	1.5082008	1.5358231
0.35167202	-0.3168729	-0.3221466	0.36517525	0.34130183	-0.34664866	-0.2963543
-0.12967189	0.122642934	0.08313486	-0.12733972	-0.11206306	0.12387042	0.124215886
-1.3264506	1.2758274	1.230288	-1.3134924	-1.2559938	1.2192341	1.3209802
1.7578907	-1.7408966	-1.7178941	1.6937329	1.5956851	-1.6011208	-1.6848627
-2.7076833	2.7698975	2.7482836	-2.7492743	-2.6231458	2.6225348	2.7899044
1.7424822	-1.7248917	-1.706209	1.7416803	1.5816171	-1.5980895	-1.755286
0.5711532	-0.59195757	-0.6358168	0.6190357	0.58211464	-0.6129502	-0.6337288
1.0690929	-1.0808294	-1.0654328	1.0653988	0.94247675	-1.043408	-1.0326775
-0.05082026	0.09245491	0.06282637	-0.04118559	-0.023610005	0.08812206	0.045551352
-0.39770505	0.33841705	0.30181482	-0.31697276	-0.30877405	0.325145	0.39326388
1.3031577	-1.2764628	-1.2801156	1.3566608	1.2572435	-1.2275013	-1.2923733
1.683099	-1.689785	-1.6890503	1.7614195	1.6303015	-1.6273166	-1.7308608
-0.14888921	0.13909836	0.08487371	-0.10168045	-0.090266034	0.122735634	0.081019774
0.29874042	-0.3102656	-0.2655312	0.2780117	0.21023627	-0.29343316	-0.2979509
-0.354839	0.3299358	0.3127614	-0.30534333	-0.36432582	0.38638672	0.35386312
0.95633143	-0.9498589	-0.8796957	0.95206785	0.8878851	-0.81218714	-0.93980896
-0.5962963	0.5342828	0.5790408	-0.5908803	-0.5018777	0.5207462	0.5914016
-1.5932163	1.5755553	1.5442811	-1.593136	-1.540631	1.5494424	1.5517836
1.3761249	-1.3937758	-1.4234126	1.377953	1.317268	-1.3339669	-1.4292994
-2.1331074	2.1057801	2.1243682	-2.102843	-1.975564	1.9900727	2.0352054
0.25381827	-0.16707541	-0.19897912	0.20926255	0.17916033	-0.24690318	-0.186568
-0.83458734	0.84066945	0.8369191	-0.84072274	-0.8665883	0.87504005	0.85029364
0.76637435	-0.7762422	-0.74815774	0.6965439	0.701415	-0.7187674	-0.70075506
0.8759882	-0.90540457	-0.8971232	0.906934	0.84338313	-0.86079174	-0.83042145
0.9984346	-0.94216007	-0.9097364	0.9686459	0.87944794	-0.94866663	-1.0043526
-1.0014576	1.0015621	0.95536214	-1.017763	-0.89973205	0.90292436	0.9312165
-1.7161592	1.6357176	1.662806	-1.6853087	-1.5893569	1.6455591	1.6596758
0.22955908	-0.27362725	-0.30048758	0.23075262	0.2185516	-0.2705159	-0.2708205
1.3645474	-1.3371907	-1.3989977	1.4223924	1.323918	-1.2805785	-1.3877009
1.2738955	-1.2776338	-1.3391091	1.3290161	1.2758476	-1.280334	-1.3335737
-2.9114568	2.964406	2.9396453	-3.0003767	-2.8670175	2.8634958	2.9367065
1.0082166	-1.0401733	-1.0392585	0.99861944	0.9168702	-0.9322395	-1.0323514
0.3877515	-0.3788938	-0.29782265	0.38959453	0.32135138	-0.30484763	-0.37987068
1.4483122	-1.4620547	-1.4555187	1.4520183	1.3877827	-1.3664373	-1.4001354
0.9984147	-0.96265477	-0.9758287	0.97562796	0.99827796	-0.9643726	-0.9968036
-0.9600985	1.0146585	1.0002141	-0.9854524	-0.9291003	0.9080913	1.0016316
0.20657356	-0.1762183	-0.16873322	0.15417281	0.18073569	-0.17825106	-0.18839638
-0.96480817	1.0245818	1.022265	-0.98498434	-0.94739074	0.90871215	0.9603483
-0.5201062	0.59932035	0.50957096	-0.52768147	-0.5590268	0.5556641	0.5570412
-1.1107258	1.1071451	1.1484009	-1.1223176	-1.084534	1.1634777	1.1019286
-1.0793376	1.0534753	1.0752324	-1.1485753	-1.0073103	1.038183	1.1363164
2.079832	-2.0118532	-2.0299544	2.074319	1.9503382	-1.9496195	-2.0627797
0.13650747	-0.21101157	-0.1948457	0.14407554	0.15486626	-0.19404295	-0.12871335
1.1713911	-1.1456163	-1.120626	1.2000085	1.0762961	-1.1593392	-1.1565406
-0.045677237	-0.032996505	0.058900256	0.011515094	-0.037127726	0.0038247823	0.024308309
-0.4938193	0.4578749	0.50403184	-0.4906217	-0.51431745	0.42864504	0.5215605
-0.6175504	0.648036	0.63849455	-0.6325248	-0.5754323	0.6474114	0.64566773
-0.5085099	0.48184568	0.46713132	-0.4887222	-0.48339468	0.41447005	0.49601272
-0.9914477	0.9615051	1.0207136	-0.9539527	-0.9393765	1.0035052	0.96013474
-1.5741415	1.603354	1.5654231	-1.5715508	-1.579073	1.5072331	1.5513681
-0.7742463	0.80448544	0.76887494	-0.8278473	-0.8098859	0.77066684	0.78706574
-0.7015913	0.6551095	0.6762463	-0.69851345	-0.6250834	0.64927536	0.65690714
1.0595438	-1.1228749	-1.0369864	1.0583785	1.0312425	-0.98463506	-1.0723419
0.6112408	-0.5942624	-0.60661614	0.6197645	0.561255	-0.5661871	-0.6527823
-0.07985965	0.12517838	0.11922307	-0.10965775	-0.049573552	0.12696062	0.12616988
0.5592269	-0.5871969	-0.49753532	0.49895087	0.48656106	-0.48857808	-0.5210777
0.38971215	-0.37967148	-0.43390048	0.34621888	0.31696963	-0.32310376	-0.35046154
-1.4885772	1.4945073	1.5447465	-1.5806018	-1.4938005	1.5081019	1.5409585
-0.4065739	0.32883373	0.34555158	-0.36264685	-0.32764935	0.33327785	0.41019073
0.8597085	-0.88920665	-0.87469554	0.8889085	0.7936863	-0.8107403	-0.88233036
0.89561987	-0.8451073	-0.86008286	0.9114543	0.8470258	-0.78578305	-0.8789914
-1.2025619	1.1906955	1.2122153	-1.217715	-1.1948886	1.1727296	1.2838129
-0.053819425	0.06705046	0.09732237	-0.05220396	-0.11576739	0.1164759	0.10186993
0.870773	-0.8851933	-0.7970974	0.88937324	0.840162	-0.7792998	-0.82101315
-0.7119218	0.7503577	0.6814718	-0.7072949	-0.6929845	0.73320556	0.72327286
-0.6775585	0.7543023	0.6791813	-0.6934526	-0.67602915	0.68697286	0.68824285
0.95635414	-1.0233853	-0.9675366	0.98581	0.9822621	-0.9242791	-1.0373245
-0.43904486	0.4511539	0.3970578	-0.3974298	-0.38083458	0.4119965	0.4044291
1.2844013	-1.3309586	-1.2925408	1.3382226	1.2644687	-1.2108599	-1.2914811
-0.34339428	0.32245523	0.29508498	-0.283082	-0.2935411	0.3463146	0.2782947
1.1431103	-1.1890416	-1.123523	1.2111886	1.0756876	-1.0943766	-1.2062858
0.46915406	-0.5115964	-0.4374322	0.46965766	0.4308906	-0.5083231	-0.43383542
0.36284968	-0.35726166	-0.40472767	0.42461544	0.38273588	-0.38596427	-0.3786251
1.2005489	-1.2505212	-1.2033532	1.2193238	1.1795553	-1.1477773	-1.2568815
-2.5989132	2.5614207	2.5919034	-2.6045446	-2.4186773	2.4299183	2.566823
0.97558117	-0.93520015	-0.9075602	0.9811153	0.9484651	-0.9310178	-0.99703854
-2.3669639	2.3751752	2.3504434	-2.350892	-2.3090477	2.340949	2.3537385
-0.30226535	0.29321653	0.31469256	-0.34983042	-0.2769964	0.3144326	0.29934427
-1.965536	2.0142426	1.9309791	-1.9902371	-1.8979443	1.8881714	1.9281284
0.5649452	-0.6520473	-0.55136144	0.5616716	0.52542984	-0.56737125	-0.60599124
0.059700344	-0.1586211	-0.13255155	0.14360797	0.093056105	-0.089468636	-0.11399561
0.7444679	-0.7701787	-0.7330164	0.7186193	0.6669997	-0.68685627	-0.74839735
-0.27352092	0.21688947	0.2079453	-0.23532543	-0.19252165	0.22209202	0.26755205
-1.760783	1.7271894	1.7398717	-1.7325555	-1.6672938	1.7455521	1.7510284
0.064470455	-0.031367328	-0.06743242	0.039469995	0.09402051	-0.043250695	-0.07247689
0.33661628	-0.31980145	-0.32842872	0.33446175	0.26306176	-0.33048832	-0.36287805
0.38898045	-0.4531237	-0.42314112	0.4083785	0.35034785	-0.40108475	-0.36610422
0.13485327	-0.110808596	-0.11539921	0.11838895	0.08993156	-0.12988156	-0.10820557
-1.4677224	1.4720731	1.4075311	-1.4676008	-1.3924824	1.3638638	1.3899211
-0.49978194	0.5147457	0.49134374	-0.4515044	-0.48684013	0.5054705	0.49960098
0.12560876	-0.13304171	-0.10513681	0.12752995	0.17488742	-0.1545994	-0.10645689
-0.7772764	0.78966165	0.7869704	-0.8286965	-0.7861521	0.83050716	0.7808911
-0.44676647	0.38999218	0.4478469	-0.39877367	-0.41556585	0.4440012	0.42990324
0.8081109	-0.82790476	-0.81683433	0.80170465	0.7744644	-0.8125606	-0.82721794
-0.23695579	0.21978162	0.23870955	-0.18799822	-0.16802047	0.17911239	0.18731944
-0.4438391	0.4833976	0.4267693	-0.42759162	-0.44404906	0.5109463	0.45788425
0.19010551	-0.2224964	-0.20510729	0.20015188	0.20085959	-0.15065537	-0.1913611
0.52758336	-0.4476975	-0.4582148	0.47281697	0.44405925	-0.47277728	-0.48797035
-0.02206998	-0.033526964	0.031259593	0.023616401	-0.040843006	0.054153513	0.010012045
0.65023494	-0.67964584	-0.6929515	0.6854307	0.6783722	-0.6443632	-0.696989
0.08505981	-0.1280702	-0.055142246	0.11570552	0.04242186	-0.024339262	-0.03751127
0.14516087	-0.10717364	-0.08066108	0.123621725	0.11911217	-0.052266993	-0.118265525
-0.5404645	0.53424853	0.49753442	-0.4996184	-0.527028	0.4571213	0.54992694
-1.1015115	1.1020947	1.1029358	-1.1354231	-1.0684748	1.0663236	1.0918503
0.46260077	-0.5359181	-0.48883086	0.5150016	0.41249198	-0.49743846	-0.48398194
-0.004074373	-0.05589967	-0.052331723	0.026873758	0.045171548	-0.044783138	-0.03359499
-0.9035064	0.92429376	0.9557345	-0.9084588	-0.88398266	0.87175757	0.94660443
1.2960209	-1.323409	-1.3523227	1.3128343	1.2194793	-1.2582345	-1.2768803
-0.3413882	0.25909826	0.31109828	-0.27347952	-0.3138369	0.33230063	0.24725896
0.6526413	-0.6591776	-0.6726144	0.6285989	0.5879465	-0.64663386	-0.66290957
0.98872966	-0.9383542	-0.95118773	0.986261	0.87921405	-0.8872686	-0.9909707
-0.85912335	0.8024	0.8226931	-0.82069325	-0.813817	0.7753	0.820017
0.8341902	-0.8035964	-0.79459375	0.7747793	0.7596001	-0.80867785	-0.8332373
-0.6826713	0.7388497	0.73189706	-0.7150459	-0.7010312	0.7286979	0.69229275
-2.0543678	2.1275234	2.0842981	-2.154368	-1.9913752	2.0395868	2.1365914
0.95857924	-0.9704563	-1.0006121	0.9624394	0.9251389	-0.87357116	-0.9223644
-1.7793957	1.8184774	1.7817187	-1.7722158	-1.7412468	1.7638912	1.7985644
-0.31386182	0.3247083	0.31438094	-0.37158665	-0.319123	0.30909058	0.36060125
-0.3778213	0.34368077	0.36345544	-0.41074947	-0.33404347	0.3431938	0.39345333
0.25047815	-0.33082762	-0.24208753	0.26580012	0.23789372	-0.28443274	-0.25521454
-0.7655285	0.7876171	0.7837809	-0.7843214	-0.70318025	0.70587593	0.7724742
-0.048611593	0.02932737	-0.016669054	-0.0047958214	-0.01041917	0.005831285	0.056362055
-1.0773743	1.1168596	1.030242	-1.0800991	-1.0574459	1.0694308	1.0397002
-0.35185972	0.26595157	0.34482363	-0.36342686	-0.28944877	0.2824925	0.29463336
1.1177195	-1.1250952	-1.0754162	1.1304725	1.0760155	-1.0139039	-1.1085798
0.0018499632	0.01018161	-0.078602664	0.01165548	0.0029264237	0.028856587	-0.06658799
1.7022704	-1.7937822	-1.7209989	1.7822907	1.6563729	-1.7175175	-1.7551512
1.290277	-1.3429835	-1.3680751	1.3585874	1.2453626	-1.259892	-1.3639814
1.438354	-1.4902376	-1.398484	1.5055321	1.3672322	-1.4239805	-1.4721019
0.49241617	-0.48118487	-0.46448	0.55161804	0.43429673	-0.43407774	-0.48045778
0.33996314	-0.35783568	-0.39150214	0.35187724	0.33421034	-0.34846744	-0.37779045
-1.711258	1.6442488	1.6525437	-1.6865779	-1.6738819	1.6587007	1.6443628
-0.002909973	0.0051442753	0.05250374	-0.022880409	-0.044847112	-0.027972372	-0.016235
0.3174842	-0.24341255	-0.2412232	0.26362777	0.27517474	-0.23206218	-0.33739883
0.7362277	-0.6769434	-0.72240454	0.68411386	0.6689083	-0.7235879	-0.7060774
-0.3382355	0.39490983	0.33668858	-0.34572145	-0.34905884	0.33124846	0.3654238
1.2644988	-1.3448937	-1.2831877	1.32335	1.2961401	-1.2566448	-1.2800426
-0.12924092	0.16627488	0.081380874	-0.17094576	-0.15709473	0.15374193	0.0890468
-0.94787616	0.944133	0.88729733	-0.892552	-0.83784974	0.8760123	0.92598253
0.73135835	-0.71036595	-0.6820539	0.7357522	0.6400144	-0.6385209	-0.731351
0.22005403	-0.29449314	-0.2447802	0.24531633	0.25963202	-0.20928435	-0.2997135
0.58220726	-0.65350217	-0.59990263	0.65108454	0.63717824	-0.6095373	-0.5949038
-0.32955173	0.30821052	0.32256788	-0.2653232	-0.2632893	0.28673032	0.32085845
-0.06647842	0.006790036	0.062818356	-0.02695588	-0.0049770596	0.07465866	0.021603683
0.62824005	-0.6546729	-0.6458095	0.61342776	0.62319726	-0.5513051	-0.6575532
1.0004922	-1.0127426	-1.0057725	0.95180243	0.8655208	-0.91519713	-0.9836871
-0.037963033	0.079737954	0.054897204	-0.09594725	-0.046661403	0.05928552	0.11060034
-0.8300866	0.7884675	0.8257547	-0.8160787	-0.78863955	0.821398	0.80116296
-0.76503175	0.7601548	0.70811933	-0.73485446	-0.7079143	0.7171525	0.7923351
0.059016496	-0.02253401	0.014151825	0.03600076	-0.037979126	-0.027389584	-0.03894642
0.086275324	-0.08295204	-0.11730157	0.087290734	0.010005877	-0.07387061	-0.11949342
-0.3556583	0.2906193	0.27105182	-0.3024461	-0.30624843	0.3248575	0.30930835
0.31618243	-0.23478071	-0.2794969	0.23939216	0.21548823	-0.2828854	-0.2944349
0.25686556	-0.24276996	-0.20729129	0.23907836	0.21760486	-0.19535917	-0.24095751
0.11464049	-0.1112279	-0.073467046	0.026798809	0.020601688	-0.06866798	-0.10381341
0.76286566	-0.73673093	-0.76944166	0.73202974	0.76637423	-0.71345043	-0.79821986
-0.537816	0.56903327	0.51029766	-0.49079394	-0.53492814	0.5565299	0.57199657
-0.36511195	0.3165953	0.36687565	-0.35525382	-0.28251773	0.3574752	0.32862553
-1.0955852	1.0112052	1.0467812	-1.0762554	-1.0347459	1.0498761	1.0718278
0.51274294	-0.49240893	-0.54017967	0.5532394	0.49324515	-0.531094	-0.48125672
-0.13670722	0.14367376	0.1309093	-0.19524224	-0.15979582	0.17579116	0.18118985
-0.47850287	0.53804636	0.51914907	-0.4987181	-0.47820953	0.4641393	0.5073646
-1.8990654	1.8795488	1.8784555	-1.912668	-1.8141927	1.8461313	1.9348133
-0.7215571	0.7435285	0.72162706	-0.6964476	-0.6433665	0.6864562	0.68062645
0.33499703	-0.30145055	-0.27618006	0.29374766	0.24488686	-0.26877043	-0.32027516
0.93800133	-0.9863343	-0.96695095	0.99344933	0.96202344	-0.8860853	-1.0108155
0.98141575	-1.0192801	-0.95295626	0.97831494	0.9802302	-0.9604292	-0.9698983
0.6069401	-0.6418833	-0.6497518	0.6114768	0.60626996	-0.55987793	-0.6282303
-1.738226	1.6546843	1.7021704	-1.6881448	-1.6639572	1.6001712	1.6481934
-0.052553087	0.058878522	0.07445064	-0.0117069045	-0.090688735	0.038093213	0.046715997
0.07568013	-0.042912163	-0.033727735	0.12424147	0.03221818	-0.07673729	-0.094997175
0.4963113	-0.45031032	-0.44588184	0.49923	0.46317846	-0.46103024	-0.46732298
0.6615114	-0.6035579	-0.6816968	0.69948584	0.6559566	-0.56197757	-0.70217353
0.1307358	-0.11277509	-0.16429107	0.15092108	0.116136834	-0.11140218	-0.10170896
-1.01067	1.0245984	0.9903316	-0.96572745	-0.98396665	0.9441261	0.9954351
-0.19400905	0.17799477	0.14828756	-0.19894059	-0.15395562	0.13199729	0.20151573
1.062033	-1.03896	-1.0416119	1.0552317	0.96205527	-0.9402164	-0.9968697
-1.7212245	1.6485409	1.6601013	-1.7290467	-1.63695	1.6242361	1.7030443
-0.17191586	0.117225744	0.20130743	-0.2030996	-0.1809127	0.15859392	0.11413559
-0.58999723	0.59068984	0.6246533	-0.6517558	-0.6264591	0.6092451	0.5864642
-0.5013844	0.485209	0.44851437	-0.49256685	-0.3923952	0.41590038	0.4462446
-0.38512042	0.34750694	0.3339939	-0.405851	-0.38555688	0.31203634	0.3314203
0.27101633	-0.2688054	-0.2184441	0.21321243	0.24676766	-0.2568789	-0.2822614
-0.38956738	0.4422953	0.43263775	-0.4816792	-0.4389215	0.44635907	0.45238993
1.3660754	-1.3483719	-1.361477	1.3673997	1.3371763	-1.3343036	-1.3305275
-2.132899	2.1271005	2.1597385	-2.1112814	-2.0566208	2.0543785	2.184313
0.008653685	-0.055284735	-0.008619515	0.0395455	0.060055584	-0.05827341	-0.044287227
-0.09500279	0.07558411	0.05431673	-0.12935486	-0.08947355	0.09968679	0.08599173
-0.45594656	0.484843	0.46048886	-0.47550076	-0.48522064	0.48704904	0.49921227
0.34109646	-0.34524843	-0.3435019	0.3915153	0.33642375	-0.3410485	-0.36965075
1.0848479	-1.080193	-1.107213	1.0817165	1.0982332	-1.1050597	-1.1149834
-1.5726529	1.480202	1.50174	-1.5073773	-1.5009302	1.5002165	1.5212759
0.07876757	-0.1645694	-0.088718615	0.11348963	0.09099419	-0.12617147	-0.113812946
-0.5679045	0.53690374	0.5276504	-0.56518537	-0.5227121	0.52969193	0.52859557
-0.1773364	0.15886852	0.21397336	-0.21687709	-0.15805233	0.207525	0.17726044
0.43199235	-0.4474566	-0.38625416	0.36934128	0.3922833	-0.37913996	-0.40206426
-0.47130123	0.4478288	0.41403177	-0.48592916	-0.37075624	0.4629351	0.4275285
-1.1844032	1.1964447	1.1183326	-1.1492786	-1.1224706	1.1297547	1.1827993
-0.0006666823	0.023521135	0.021324627	0.043163825	0.035249714	0.0006708219	-0.025579192
0.98746884	-0.9917054	-1.0614406	1.0731888	1.0197824	-1.0119239	-1.0374417
1.1489884	-1.1155881	-1.1182884	1.0810474	1.018992	-1.0020956	-1.1021476
-1.2084305	1.256678	1.2755864	-1.2523673	-1.1504686	1.2133046	1.2572783
0.35780308	-0.39556643	-0.319188	0.38070926	0.2857483	-0.343034	-0.38817284
1.4699636	-1.468023	-1.4738598	1.477846	1.3660809	-1.4141532	-1.4807347
0.19841793	-0.22854388	-0.24626154	0.24210823	0.18573946	-0.18483979	-0.27868763
-0.9341297	0.90244174	0.9116456	-0.8691752	-0.80913025	0.8353867	0.9026281
-0.14017113	0.191177	0.10905746	-0.19212146	-0.19367349	0.16547245	0.13065912
0.33906162	-0.3078956	-0.34790602	0.34037477	0.26499963	-0.3354715	-0.35830888
-0.8135819	0.82413316	0.84401673	-0.7977085	-0.7512549	0.74714744	0.8336054
-0.07781162	0.11350038	0.09035861	-0.11169757	-0.083620876	0.10341545	0.09266359
0.4893371	-0.45777002	-0.5181558	0.45170122	0.42088705	-0.4181657	-0.5113952
-1.0185806	0.9373537	0.95731723	-0.9700003	-0.92139083	0.90110135	0.9768915
0.09843871	-0.11985929	-0.1336942	0.10533473	0.046904847	-0.113642514	-0.14194675
0.47153813	-0.44541427	-0.51096374	0.49875805	0.49354887	-0.46655712	-0.5107966
-1.1261228	1.142599	1.1121253	-1.1845117	-1.0579895	1.063277	1.119858
-0.1203876	0.15107165	0.14660323	-0.14564544	-0.09646953	0.17727154	0.09714166
1.2481648	-1.2762059	-1.1896486	1.2925587	1.2145125	-1.1513841	-1.2093893
-1.2247095	1.2203948	1.1474085	-1.2425476	-1.1111293	1.1587486	1.2193388
-0.014562642	0.08113823	0.09896686	-0.054077316	-0.07271954	0.08629333	0.014917385
1.3727592	-1.3468152	-1.3039615	1.3503003	1.2621549	-1.2836093	-1.320221
0.61734056	-0.64108837	-0.6579999	0.65915483	0.59130186	-0.61910397	-0.65092176
1.7611834	-1.7647036	-1.7487952	1.7234238	1.6505945	-1.7151386	-1.7101477
1.0940287	-1.1495041	-1.1034216	1.1140225	1.0048801	-1.0716968	-1.1043633
0.49242353	-0.5509968	-0.5438347	0.55580163	0.48179862	-0.47305793	-0.57944125
0.3018012	-0.27863136	-0.27999434	0.2918721	0.26217312	-0.319751	-0.3452392
1.5560168	-1.4953818	-1.5297908	1.5041251	1.4703013	-1.414465	-1.513991
1.27071	-1.3412471	-1.2646217	1.3448755	1.267613	-1.274615	-1.341933
-0.5777042	0.5752604	0.6427694	-0.5822235	-0.64700925	0.562414	0.5867665
-0.24141133	0.24317329	0.27965364	-0.27764395	-0.25011063	0.25018612	0.2533271
0.548684	-0.5561528	-0.57998294	0.55436367	0.53631926	-0.4942384	-0.58312863
0.019808758	-0.043011032	0.025211543	-0.022462808	-0.03780335	-0.001436292	-0.046724297
-0.8790485	0.80217415	0.88194543	-0.8719663	-0.79644996	0.8453852	0.84552693
0.6308235	-0.6295884	-0.6044015	0.5759157	0.54570115	-0.5773299	-0.5481271
1.3178517	-1.3570758	-1.3503195	1.2954432	1.2728236	-1.2408017	-1.3148854
-0.4989577	0.50720227	0.4769391	-0.46752402	-0.49440998	0.42849368	0.5004427
0.90680176	-0.9221068	-0.907578	0.9937654	0.8724807	-0.94121057	-0.8969206
-0.08294993	0.09402126	0.09928895	-0.06314786	-0.055589493	0.030326504	0.053261798
-1.2906083	1.2888895	1.2962362	-1.3436018	-1.3003408	1.2832663	1.3389739
-0.27374917	0.2492334	0.21533382	-0.29861072	-0.20891318	0.23702101	0.24338344
0.586485	-0.5809143	-0.4933723	0.5159925	0.47352198	-0.5429071	-0.56251293
0.13608369	-0.13897645	-0.20189853	0.1651903	0.105726264	-0.18432426	-0.21034694
-0.73688793	0.668762	0.7182855	-0.692584	-0.67128277	0.6813807	0.73538435
0.23660465	-0.21319221	-0.25526112	0.18208687	0.22700877	-0.24554348	-0.20094791
-0.5817335	0.56798154	0.5807992	-0.5174312	-0.54226756	0.5009366	0.4930268
-0.05518281	0.1203508	0.0755602	-0.08005317	-0.11047413	0.054423742	0.062016882
-1.2440532	1.2113997	1.1933594	-1.2491841	-1.1806926	1.1812729	1.2687352
0.07220667	-0.12538533	-0.090936564	0.067301884	0.05731746	-0.12562749	-0.08393908
0.049729485	-0.075270295	-0.0090461	0.010590182	0.017547468	-0.032561593	-0.04146368
0.37663585	-0.3264349	-0.32010838	0.38272202	0.33392224	-0.32762945	-0.36600658
-0.12881279	0.15415798	0.13128626	-0.15917362	-0.16420785	0.18582737	0.10460233
-0.41304937	0.40584332	0.42235819	-0.47255707	-0.4131389	0.44285083	0.47476733
0.6546674	-0.65478396	-0.68123406	0.72603184	0.69945836	-0.7024934	-0.6759917
1.2625792	-1.297783	-1.3400294	1.2914894	1.2402158	-1.2122276	-1.3297092
-0.5152599	0.55830336	0.5029992	-0.5428712	-0.47527033	0.54804164	0.5084025
-0.08176404	0.12761313	0.101513945	-0.13157201	-0.09094782	0.115361266	0.09880172
-0.7758984	0.688819	0.75467736	-0.7507176	-0.7389593	0.709459	0.73698515
0.14667316	-0.12020486	-0.081472784	0.09352711	0.06419202	-0.056832395	-0.12041965
-0.34524632	0.33498365	0.31467324	-0.3324962	-0.27961475	0.34681416	0.27038255
1.0928184	-1.0789261	-1.0484443	1.0609621	0.999616	-0.97466207	-1.0665836
-1.0262399	0.96470195	0.96991414	-0.94713473	-0.9077546	0.9674645	0.9781707
0.09044482	-0.13469066	-0.137556	0.16482075	0.09007953	-0.16283654	-0.16760834
-1.0603054	1.0701063	1.1294296	-1.1221129	-1.0142688	1.097039	1.0511742
0.12435503	-0.113580085	-0.096250534	0.11570615	0.06245519	-0.15721262	-0.14028674
-0.5908871	0.58502597	0.5592652	-0.6549	-0.5693874	0.56634295	0.567528
0.3469684	-0.29139718	-0.28263363	0.30059835	0.2864791	-0.3425925	-0.28571674
0.08127018	-0.13419016	-0.12901266	0.13377096	0.08465527	-0.059487525	-0.118336014
0.68727416	-0.6758168	-0.6835557	0.63611823	0.61577696	-0.56952006	-0.6800089
-0.9530237	1.0014572	0.97996056	-0.9651697	-0.91372746	0.93694776	0.9824311
-0.2665052	0.30923757	0.26829922	-0.29531118	-0.32539776	0.2828094	0.32713312
-0.2735648	0.24760732	0.23219046	-0.2935265	-0.23710401	0.23708127	0.30087313
